Bindeglied zu Hausverwaltung;Name;Adresse;Ort;PLZ;EU-Kunde;Name 5;Leistungszeitraum;Kopftext
Mantler;Spandlgasse 68;;Wien;1220;22;nz;;    
Örag;Sparkassaplatz 4;;Wien;1150;15;8;; UniCredit Bank Austria AG   
proVentus;Sparkassaplatz 8;;Stockerau;2000;0;3;;An die HI des Hauses  Sparkassaplatz 8 2000 Stockerau
Otto;Speisinger Straße 18;;Wien;1130;13;5;;HI des Hauses  Speisingerstraße 18 1130 Wien
Sabo;Speisinger Straße 207-209;;Wien;1230;23;nz;; KPE Liegenschaftshandels GmbH & Co OG   
IMV;Speisingerstraße 57-61;;Wien;1130;13;03 09;; WEG Speisingerstraße 57-61   
IMV;Speisingerstraße 62;;Wien;1130;13;7;; PREMIUM Speisinger Straße 62 GmbH & Co KG   
IMV;Speisingerstraße 62 Liftverglasung;;Wien;1130;13;7;;ATU62282078 PREMIUM Speisinger Straße 62 GmbH & Co KG   
Resag Home;Spengergasse 11;;Wien;1050;5;3;; WEG Spengergasse 11 1050 Wien
PCC;Spengergasse 28;;Wien;1050;5;4;; HI des Hauses Spengergasse 28 1050 Wien
IS Immobilien;Sperrgasse 23;;Wien;1150;15;8;;ATU63762716 MEG Sperrgasse 23 1150 Wien
Arealis;Spiegelgasse 10;;Wien;1010;1;6;; An die Hausinhabung des Hauses Spiegelgasse 10 1010 Wien
Schauersberg;Spiegelgasse 13;;Wien;1010;1;nz;Ja, 01/5135906; MM Immobilien Invest GmbH   
Palmers;Spiegelgasse 23;;Wien;1010;1;4;;    
Streicher;Spinnereigasse 8e;;Möllersdorf;2514;0;nz;;    
Resag Home;Spitalgasse 25;;Wien;1090;9;11;;WEG des Hauses  Spitalgasse 25 1080 Wien
Resag Home;Spitalgasse 27;;Wien;1090;9;3;; WEG Spitalgasse 27 1090 Wien
ÖVW-M;Spittelauer Platz 4;;Wien;1090;9;nz;;" ""Österreichisches Volkswohnungswerk"" z.H.Spittelauer Platz 4 1090 Wien"
Arealis;Spittelauerlände 3;;Wien;1090;9;7;; An die Hausinhabung des Hauses Spittelauerlände 3 1090 Wien
Energeia;Spohrstraße 49;;Wien;1130;13;04 10;;HI  Spohrstraße 49 1130 Wien
Resag Home;Springergasse 13;;Wien;1020;2;4;; HI des Hauses Springergasse 13 1020 Wien
IS Immobilien;Springergasse 18;;Wien;1020;2;8;; Miteigentümergemeinschaft Springergasse 18 1020 Wien
;St. Georg Platz 4;;Wien;1190;19;nz;;    
Schönere Zukunft;St. Martin 181;;St. Martin;3376;;9;Fr. Brey, 07412/58518;WEG 3376 St. Martin, St. Martin 181    
Arealis;St. Ulrichs-Platz 4;;Wien;1070;7;11;; An die Hausinhabung des Hauses St. Ulrichs-Platz 4  
IMV;St. Veitgasse 37;;Wien;1130;13;04 10;Nein, ; WEG St. Veitgasse 37   
Resag Home;St. Veitgasse 67;;Wien;1130;13;5;;HI des Hauses  St. Veitgasse 67 1130 Wien
Langenhorst;Staargasse 16;;Wien;1140;14;11;;    
Schönere Zukunft;Staatsbahnstraße 102;;Laa/Thaya;2136;0;nz;Fr. Spacek, 0664/9326198; WEG, 2136 Staatsbahnstraße 102   
Schönere Zukunft;Staatsbahnstraße 98;;Laa/Thaya;2136;0;nz;; WEG, 2136 Staatsbahnstraße 98   
Schönere Zukunft1;Stadlmaiergasse 24-27;;Gablitz;3003;0;nz;;    
ÖVW-M;Stammersdorfer Straße 137;;Wien;1210;21;nz;;" ""Österreichisches Volkswohnungswerk"" z.H. Stammersdorfer Straße 137 1210 Wien"
Resag Home;Stammgasse 13;;Wien;1030;3;8;; HI des Hauses Stammgasse 13 1030 Wien
;Starkfriedgasse 79;;Wien;1190;19;05 11;;    
Fromer;Starkfriedgasse 9;;Wien;1190;19;6;;    
IS Immobilien;Staudgasse 17;;Wien;1180;18;5;; Miteigentümergemeinschaft   
IMV;Staudgasse 35;;Wien;1180;18;nz;Anmelden, 01/4083880;Reviva Immobilien AG    
IMV;Staudgasse 6;;Wien;1180;18;8;Nein, ; WEG Staudgasse 6   
IMV;Staudgasse 75;;Wien;1180;18;9;Nein, ;WEG Staudgasse 75    
IS Immobilien;Staudgasse 8;;Wien;1180;18;03 09;; Miteigentümergemeinschaft Staudgasse 8 1180 Wien
ONLINE;Staudgasse 81;;Wien;1180;18;nz;;Hausinhabung  Staudgasse 81 1180 Wien
IMV;Staudgasse 84;;Wien;1180;18;3;; WALTER IMMOREAL LKW Walter AG & Co OHG   
IMV;Steckhovengasse 23;;Wien;1130;13;04 10;Nein, ;WEG Steckhovengasse 23    
Schönere Zukunft;Stefan Fadinger Straße 26;;Amstetten;3300;;nz;Hr.Kraus, 07472/65761;WEG  Stefan Fadinger Straße 26 3300 Amstetten
Schönere Zukunft;Stegleiten 90-94;;Klosterneuburg;3400;;8;Fr. Kraljevic, 02243/87654;WEG  Stegleiten 90-94 3400 Klosterneuburg
Buwog FM;Steinbauergasse 31;;Wien;1120;12;3;;Immofinanz Enodia Realitäten Vermietungs GmbH    
Buwog FM;Steingasse 10-14;;Wien;1030;3;3;Nein, ;IMMOFINANZ Artemis Immobilien Vermietung GmbH   
Areal;Steingasse 23;;Wien;1030;3;03 06 09 11;; HI des Hauses Steingasse 23 1030 Wien
;Steingasse 6-8;;Wien;1030;3;nz;;Dr. Jelitzka+Partner Gesellschaft für Immobilien- beratung & -verwertung GmbH   
Schönere Zukunft;Steinhäusl 85;;Altlengbach;3033;;nz;Nein, ;WEG  Steinhäusl 85 3033 Altlengbach
Otto Friedrich&Partner;Steinlechnergasse 20;;Wien;1130;13;3;;Hausinhabung    
Santner;Sterngasse 11;;Wien;1010;1;04 10;;An die Hausinhabung  Sterngasse 11 1010 Wien
Hnidek;Sternwartestraße 17;;Wien;1180;18;nz;; Fünf Sterne Immobilien Verw. GesmbH Sternwartestraße 17/8 1180 Wien
Wildon;Sternwartestraße 19;;Wien;1180;18;6;;    
Argos;Stiegengasse 5;;Wien;1060;6;04 10;; HI des Hauses Stiegengasse 5 1060 Wien
IMV;Stiftgasse 33;;Wien;1070;7;05 11;Nein, ; WEG Stiftgasse 33   
;Stockerauer Straße 26;;Hausleiten;3464;0;nz;;UID.: ATU51507409 UniCredit Bank Austria AG   
Dirnbacher;Stolberggasse 42/Spengergasse 25;;Wien;1050;5;nz;;EG Stollberggasse 42/Spengergasse 25 vertreten durch   
Scheer;Straßergasse 30;;Wien;1190;19;05 11;Nein, ;WEG Straßergasse 30    
proVentus;Streffleurgasse 1;;Wien;1200;20;6;;WEG Streffleurgasse 1    
IMV;Strehlgasse 13;;Wien;1190;19;10;;WEG 1190 Wien, Strehlgasse 13    
;Strehlgasse 20;;Wien;1190;19;nz;; Miteigentümergemeinschaft Strehlgasse 20 1190 Wien
IMV;Strohgasse 14c;;Wien;1030;3;11;;ILAG Vermögensverwaltung GmbH UID-Nr.: ATU42745106   
Arealis;Strozzigasse 10;;Wien;1080;8;7;; An die Hausinhabung des Hauses Strozzigasse 10 1080 Wien
HV Dr. Wagner;Strozzigasse 12;;Wien;1080;8;nz;Fr. Antic, 0676/9000055;WEG  Strozzigasse 12 1080 Wien
;Strozzigasse 18-20;;Wien;1080;8;nz;Fr. Weber, 01/4088590;    
Resag Home;Stubenbastei 10;;Wien;1010;1;10;; HI des Hauses Stubenbastei 10 1010 Wien
Resag Home;Stubenbastei 12;;Wien;1010;1;10;; HI des Hauses Stubenbastei 12 1010 Wien
Bella Vista;Stubenbastei 2/Top 4;;Wien;1010;1;5;;    
Örag;Stubenbastei 2/Zedlitzg. 7/Wollzeile 36;;Wien;1010;1;10;; Wüstenrot Versicherungs-AG   
Örag;Stubenbastei 2/Zedlitzg. 7/Wollzeile 36 Fenster;;Wien;1010;1;10;Wüstenrot anmelden, 01/51286302 Fr.Giebel; Wüstenrot Versicherungs-AG   
Resag Business;Stubenring 2;;Wien;1010;1;11;;PI Stubenring 2 GmbH & Co OG    
Hardegg;Stubenring 4;;Wien;1010;1;nz;;HI des Hauses  Subenring 4 1010 Wien
IMV;Stuckgasse 9;;Wien;1070;7;3;Nein, ; WEG Stuckgasse 9   
Studentenheim Döbling;Studentenheim Döbling;;Wien;1190;19;7;;    
Faltis;Studenygasse 12-14;;Wien;1110;11;7;;WE-Gemeinschaft 1110 Wien, Studenygasse 12-14   
ONLINE;Stumpergasse 11;;Wien;1060;6;05 11;;WEG  Stumpergasse 11 1060 Wien
Gassauer Fleissner;Stumpergasse 3;;Wien;1060;6;nz;;Hausinhabung des Hauses  Stumpergasse 3 1060 Wien
IMV;Stumpergasse 44/Schmalzhofgasse 30;;Wien;1060;6;4;Nein, ; WEG Stumpergasse 44   
Argos;Sturzgasse 35;;Wien;1150;15;11;; HI des Hauses Sturzgasse 35 1150 Wien
Steinbrecher;Stuwerstraße 14;;Wien;1020;2;11;;An die Hausinhabung des Hauses  Stuwerstraße 14 1020 Wien
IMV;Stuwerstraße 38;;Wien;1020;2;9;Nein, ;Stuwerstraße 38 Errichtungs- und Verwaltungs GmbH & Co KG   
Witzmann;Sulzgasse 2/Reihenh. 1-7;;Bad Deutschaltenburg;2405;;11;Fr. Reisenhofer, 0676/9408028;WEG Reihenhäuser 1-7 Sulzgasse 2 2405 Bad Deutsch-Altenburg
Witzmann;Sulzgasse 2/Stiege 1;;Bad Deutschaltenburg;2405;;11;Fr. Holzmann, 0676/9408028;WEG Stiege 1 Sulzgasse 2 2405 Bad Deutsch-Altenburg
Witzmann;Sulzgasse 2/Stiege 2 und 3;;Bad Deutschaltenburg;2405;;11;Fr. Reisenhofer, 0676/9408028;WEG Stiege 2+3 Sulzgasse 2 2405 Bad Deutsch-Altenburg
Witzmann;Sulzgasse 2/Stiege 4;;Bad Deutschaltenburg;2405;;11;Fr. Reisenhofer, 0676/9408028;WEG Stiege 4 Sulzgasse 2 2405 Bad Deutsch-Altenburg
Witzmann;Sulzgasse2/Stiege 6;;Bad Deutschaltenburg;2405;;11;Fr. Reisenhofer, 0676/9408028;WEG Stiege 6 Sulzgasse 2 2405 Bad Deutsch-Altenburg
Arealis;Taborstraße 104;;Wien;1020;2;05 11;ja, ; An die Hausinhabung des Hauses Taborstraße 104 1020 Wien
Buwog FM;Taborstraße 25 Hotel;;Wien;1020;2;8;Portier, ;IMMOFINANZ Immobilien Vermietungs GmbH   
Nemeth;Taborstraße 76;;Wien;1020;2;6;;HI des Hauses  Taborstraße 76 1020 Wien
Haunschmidt;Taglieberstraße 15;;Wien;1230;23;11;;Eigentümergemeinschaft Tagliegerstraße 15 1230 Wien,                          vertreten durch:   
IMV;Tanbruckgasse 34/Rollingergasse 7;;Wien;1120;12;3;;Bank Austria Creditanstalt Real Invest Immobilien-Kapitalanlage GMBH UID-Nummer: ATU56650859  
Schönere Zukunft1;Tannenmühlgasse 207 Haus 1-5;;Neustift-Innermanzing;3052;;9;;    
Schönere Zukunft1;Tannenmühlgasse 208;;Neustift-Innermanzing;3052;;9;Nein, ;    
Neue HV;Taubstummengasse 13;;Wien;1040;4;nz;;Hausinhabung  Taubstummengasse 13 1040 Wien
Neue HV;Taubstummengasse 15;;Wien;1040;4;nz;;Hausinhabung  Taubstummengasse 15 1040 Wien
IMV;Taubstummengasse 3;;Wien;1040;4;03 07 11;Nein, ; WEG Taubstummengasse 3   
IMV;Teesdorferstraße 9;;Blumau-Neuriß;2602;;nz;;Eva Maria Haas    
Fehsler;Teichgasse 12;;St. Andrä-Wördern;3423;0;4;, 0664/6699135826;    
;Teinfaltstraße 9;;Wien;1010;1;8;;Haselsteiner Familien-Privatstiftung ATU59364066   
IMV;Tenschertstraße 3;;Wien;1230;23;10;;Bank Austria Real Invest GmbH ATU56650859   
IMV;Teschnergasse 29;;Wien;1180;18;8;Nein, ; WEG Teschnergasse 29   
ONLINE;Thaliastraße 10;;Wien;1160;16;05 11;;Palmers AG    
Arealis;Thaliastrasse 102-104;;Wien;1160;16;7;; An die Hausinhabung des Hauses Thaliastraße 102-104 1160 Wien
IMMO Contract;Thaliastraße 107;;Wien;1160;16;nz;; Hausinhabung Thaliastraße 107 1160 Wien
Scheer;Thaliastraße 133;;Wien;1160;16;6;;Hausinhabung 1160 Wien Thaliastraße 133   
proVentus;Thaliastraße 28;;Wien;1160;16;05 11;;SAS NICCY Immobilien GmbH    
IMV;Thaliastraße 85/Brüßlgasse 38-42;;Wien;1160;16;nz;; MEG 1160, Brüßlgasse 38-42/Thaliastraße 85   
IMMO Contract;Theresiengasse 13;;Wien;1180;18;nz;;Hausinhabung des Hauses  Theresiengasse 13 1180 Wien
IMV;Theresiengasse 51;;Wien;1180;18;6;; PREMIUM Theresiengasse 51 GmbH & Co KG   
IMV;Thimiggasse 30/Schöffelgasse 41;;Wien;1180;18;3;Nein, ;PJ Immobilienverwaltung und -verwertung GmbH & Co KG    
Nemeth;Thurngasse 8;;Wien;1090;9;7;;WEG der Liegenschaft  Thurngasse 8 1090 Wien
Baier Böhm;Tigergasse 19;;Wien;1080;8;10;;An die Hausinhabung des Hauses  Tigergasse 19 1080 Wien
IMV;Tigergasse 21;;Wien;1080;8;04 10;;WEG Tigergasse 21    
IMV;Tivoligasse 18;;Wien;1120;12;6;;PREMIUM Tivoligasse 18 GmbH & Co KG    
IMV;Tivoligasse 63;;Wien;1120;12;nz;Hr. Schwind, 0664/3032888;WEG  Tivoligasse 63-71 1120 Wien
IMV;Tivoligasse 63-71/Schwenkgasse 4-20;;Wien;1120;12;05 11;;WEG Tivoligasse 63-71 Haus 65/67/69/71/4/6/8/10/12/16   
IMV;Tivoligasse 65;;Wien;1120;12;nz;Hr. Schwind, 0664/3032888;WEG  Tivoligasse 63-71 1120 Wien
IMV;Tivoligasse 67;;Wien;1120;12;nz;Hr. Zamecznik, 01/9676538;WEG  Tivoligasse 63-71 1120 Wien
IMV;Tivoligasse 69;;Wien;1120;12;nz;Hr. Zamecznik, 01/9676538;WEG  Tivoligasse 63-71 1120 Wien
IMV;Tivoligasse 71;;Wien;1120;12;nz;Hr. Zamecznik, 01/9676538;WEG  Tivoligasse 63-71 1120 Wien
;Toldgasse 4;;Wien;1150;15;nz;; HI des Hauses Toldgasse 4 1150 Wien
Arealis;Traungasse 2;;Wien;1030;3;8;;An die Hausinhabung des Hauses  Traungasse 2 1030 Wien
IMV;Traviatagasse 21-29/Pfarrg. 67-73/Kolp.;;Wien;1230;23;8;;ATU59051616 WEG Traviatagasse 21-29/Pfarrg. 67-73   
Arealis;Traviatagasse 35;;Wien;1230;23;7;; An die Hausinhabung des Hauses Traviatagasse 35 1230 Wien
Energeia;Trennstraße 33;;Wien;1140;14;9;;WEG des Hauses  Trennstraße 33 1140 Wien
Schönere Zukunft;Triesenegg 207-210;;St. Georgen/Y;3372;;nz;Nein, ;WEG  Triesenegg 207-210 3372 St. Georgen/Ybbsfeld
Resag Home;Triesterstraße 7/Quellentraße 219;;Wien;1100;10;6;; HI des Hauses Triesterstraße 7/Quellenstraße 219 1100 Wien
IMV;Trondheimgasse 2a;;Wien;1220;22;4;;WEG ATU65826822 Trondheimgasse 2a 1220 Wien
Buwog FM;Troststraße 50/Laxenburgerstraße 121;;Wien;1100;10;7;;Aedificio Liegenschaftsvermietungs- und Beteiligungsgesellschaft m.b.H.   
Resag Home;Tuersgasse 5-11;;Wien;1130;13;3;; WEG Tuersgasse 5-11 1130 Wien
Arealis;Tulpengasse 2;;Wien;1080;8;7;; An die Hausinhabung des Hauses Tulpengasse 2 1080 Wien
Resag Home;Türkenschanzstraße 1;;Wien;1180;18;9;; HI des Hauses Türkenschanzstraße 1 1180 Wien
IMV;Türkenstraße 23;;Wien;1090;9;4;;ENI Immobilienentwicklungs GmbH    
Steinbrecher;Türkenstraße 31;;Wien;1090;9;11;;An die WEG des Hauses  Türkenstraße 31 1090 Wien
IMV;Ungargasse 21-23 Stiege 1;;Wien;1030;3;6;;WEG des Hauses  Ungargasse 21-23 Stiege 1 1030 Wien
IMV;Ungargasse 21-23 Stiege 2;;Wien;1030;3;6;;WEG Ungargasse 21-23    
IS Immobilien;Ungargasse 22;;Wien;1030;3;7;;ATU63194411 Miteigentümergemeinschaft Ungargasse 22 1030 Wien
;Ungargasse 37;;Wien;1030;3;nz;; Immofinanz Enodia Realitäten GmbH   
Arealis;Ungargasse 39;;Wien;1030;3;7;; An die Hausinhabung des Hauses Ungargasse 39 1030 Wien
Steinbrecher;Ungargasse 50;;Wien;1030;3;11;, 0676/5408948;An die Hausinhabung des Hauses  Ungargasse 50 1030 Wien
Energeia;Ungargasse 54;;Wien;1030;3;9;;WEG des Hauses  Ungargasse 54 1030 Wien
Örag;Ungargasse 64-66;;Wien;1030;3;05 11;;Zentrum Rennweg S-Bahn Immobilienentwicklung GmbH & Co OG   
Resag Home;Universitätsstraße 5;;Wien;1010;1;5;; Universitätsstraße 5 Liegenschafts GmbH   
Schönere Zukunft1;Untere Augartenstraße 35;;Wien;1020;2;9;;    
Schönere Zukunft1;Untere Hauptstraße 101-103/1-3;;Neusiedl/See;7100;;nz;Fr. Kalina, 0664/3433730;    
Schönere Zukunft;Unterm Hals 19;;Senftenberg;3541;;6;Nein, ;WEG 3541 Senftenberg, Unterm Hals 19    
Sabo;Unter-Meidlinger Straße 95;;Wien;1120;12;nz;; KPE Liegenschaftshandels GmbH & Co OG   
Schönere Zukunft;Unterwagramerstraße 36-40;;St. Pölten;3100;0;nz;Fr. Nwaicha, 0664/4977988;WEG  Unterwagramerstraße 36-40 3100 St. Pölten
Resag Home;Urban Loritz Platz 8;;Wien;1070;7;5;;WEG  Urban Loritz Platz 8 1070 Wien
Neues Leben;Utendorfgasse 29;;Wien;1140;14;nz;; WEG Utendorfgasse 29 1140 Wien
Nemeth;Utendorfgasse 31;;Wien;1140;14;11;;WEG des Hauses  Utendorfgasse 31 1140 Wien
Arealis;Utendorfgasse 33;;Wien;1140;14;nz;;    
Resag Home;Veitlissengasse 1c;;Wien;1130;13;11;; WEG des Hauses Veitlissengasse 1c 1130 Wien
Arealis;Vereinsgasse 10;;Wien;1020;2;7;; An die Hausinhabung des Hauses Vereinsgasse 10 1020 Wien
Resag Home;Vereinsstiege 4;;Wien;1090;9;3;; WEG Vereinsstiege 4 1090 Wien
IS Immobilien;Veronikagasse 34;;Wien;1170;17;nz;;    
Schmid;Veronikagasse 8;;Wien;1170;17;05 11;; HI des Hauses Veronikagasse 8 1170 Wien
IMV;Viehtriftgasse 4;;Wien;1210;21;7;Attensam, ;WEG Viehtriftgasse 4    
IMV;Viehtriftgasse 6/Gerspergasse 9;;Wien;1210;21;nz;;WEG Viehtriftgasse 6/Gerspergasse 9    
IMV;Viktor-Christ-Gasse 20;;Wien;1050;5;4;; PREMIUM Viktor-Christ-Gasse 20 GmbH & Co KG   
Arealis;Viktorgasse 12;;Wien;1040;4;8;Hr. Jovic, 0676/3066569;An die Hausinhabung des Hauses  Viktorgasse 12 1040 Wien
Resag Home;Viktorgasse 12a;;Wien;1040;4;nz;;WEG des Hauses  Viktorgasse 12a 1040 Wien
Buwog FM;Viktorgasse 16;;Wien;1040;4;05 11;Nein, ;Immofinanz Alpa Immobilien Vermietungs GmbH   
neue HV;Viktorgasse 17;;Wien;1040;4;nz;Nein, ;Hausinhabung  Viktorgasse 17 1040 Wien
IS Immobilien;Viktorgasse 7;;Wien;1040;4;6;; Dr. Antoinella Mei   
Schönere Zukunft1;Villenstraße 6;;Amstetten;3300;;9;Wiesegger Christina, 07472/601231;    
Buwog FM;Viriotgasse 4/Rufgasse 5;;Wien;1090;9;8;;IMMOBILIA L Liegenschafts Vermietungs GmbH & Co Viriotgasse 4 KEG   
Buwog FM;Vivenotgasse 17;;Wien;1120;12;9;;Reviva Immobilien AG    
IMV;Vivenotgasse 25;;Wien;1120;12;5;Nein, ; WEG Vivenotgasse 25   
Neller;Vivenotweg 14-16;;Klosterneuburg;3400;;11;Fr. Steiner, 0664/1022002;WEG  Vivenotweg 14-16 3400 Klosterneuburg
Eisenstädter;Vogelsangweg 1/Mörbischerstr. 4 Stg. 5-8;;Rust;7071;0;nz;Fr. Maksimovic, 0650/4319066;    
Schönere Zukunft;Vohburgerstraße 32;;Höflein;2465;;10;Fr. Striz, ; WEG 2465 Höflein, Vohburgerstr. 32   
Besitztum;Voltagasse 42;;Wien;1210;21;6;Fr. Choreny, 0699/12049423; Hausinhabung des Hauses Voltagasse 42 1210 Wien
Nemeth;Vorgartenstraße 193;;Wien;1020;2;6;;WEG der Liegenschaft  Vorgartenstraße 193 1020 Wien
Nemeth;Vorgartenstraße 74;;Wien;1200;20;6;;HI des Hauses  Vorgartenstraße 74 1200 Wien
Arealis;Vöslauerstraße 29;;Baden;2500;;11;Fr. Wendl, 0699/12480990; An die Hausinhabung des Hauses Vöslauerstraße 29 2500 Baden
IMV;Wachaustraße 23;;Wien;1020;2;nz;;L.B.V. Liegenschaftsverwaltung GmbH & Co ParkInvest KRG   
proVentus;Währinger Straße 204;;Wien;1180;18;9;;WEG des Hauses  Währinger Straße 204 1180 Wien
Rustler;Währingerstraße 146/Argauergasse 2;;Wien;1180;18;nz;Nein, ;Novoreal Immobilieninvest AG    
Buwog FM;Währingerstrasse 49;;Wien;1090;9;3;;Immofinanz Enodia Realitäten Vermietungs GmbH    
Windbichler;Währingerstraße 63;;Wien;1090;9;11;Attensam, ; Wohnungseigentümergemeinschaft des Hauses Währinger Straße 63 1090 Wien
Premium;Währingerstraße 75/Semperstraße 16-18;;Wien;1180;18;nz;; Premium Währinger Straße 75 GmbH & Co KG UID-Nr.:ATU62094307  
ONLINE;Währingerstraße 99;;Wien;1180;18;6;; Palmers AG   
;Waidhausenstraße 20;;Wien;1140;14;5;;WEG  Waidhausenstraße 20 1140 Wien
Schöffl-Pöll;Waldweg 37;;Hollabrunn;2020;0;nz;;    
Örag;Wallensteinstraße 14;;Wien;1200;20;7;;Pollux Immobilien GmbH    
ONLINE;Wallensteinstraße 27;;Wien;1200;20;6;;Palmers AG    
Schmid;Wambachergasse 4;;Wien;1130;13;05 11;; HI des Hauses Wambachergasse 4 1130 Wien
IMV;Wasagasse 31;;Wien;1090;9;5;;Alpila Privatstiftung    
Resag Home;Wassergasse 14/Erdbergstraße 27;;Wien;1030;3;6;; HI des Hauses Wassergasse 14/Erdbergstraße 27 1030 Wien
HV Frieden;Wassergasse 30/Hainburgerstraße 26;;Wien;1030;3;nz;; WEG Wassergasse 30/Hainburgerstraße 26 1030 Wien
Buwog FM;Wassergasse 33/Landstraßer Hauptstraße 87-89;;Wien;1030;3;05 11;;IMMOFINANZ Aleos Anlagen Leasing GmbH   
;Wattgasse 54/Lobenhauerngasse 40;;Wien;1170;17;nz;Dr. Scharner, 01/4865234;RentCon Handels- und Leasing GmbH    
;Wattmanngasse 104;;Wien;1130;13;nz;; Hausinhabung des Hauses Wattmanngasse 104 1130 Wien
Schönere Zukunft;Webergasse 1-11;;Zistersdorf;2225;;nz;Nein, ;Eigentümer  Webergasse 1-11 2225 Zistersdorf
Schönere Zukunft;Webergasse 13-27;;Zistersdorf;2225;;nz;Nein, ;Eigentümer  Webergasse 13-27 2225 Zistersdorf
Schönere Zukunft;Webergasse 18-28;;Zistersdorf;2225;;nz;Nein, ;Eigentümer  Webergasse 18-28 2225 Zistersdorf
Schönere Zukunft;Webergasse 6-16;;Zistersdorf;2225;;nz;Nein, ;Eigentümer  Webergasse 6-16 2225 Zistersdorf
Schönere Zukunft;Webgasse 36-38;;Wien;1060;6;10;Fr. Jelinek, 01/9204850;WEG  Webgasse 36-38 1060 Wien
Resag Business;Webgasse 39;;Wien;1060;6;10;; MEG Webgasse 39   
Schönere Zukunft1;Webgasse 40;;Wien;1060;6;04 10;Nein, ;    
Schönere Zukunft1;Webgasse 42;;Wien;1060;6;04 10;Nein, ;    
IMV;Webgasse 9;;Wien;1060;6;6;;Walter Immo-Real LKW Walter AG & Co OHG    
Schiansky;Wehlistraße 152/Engerthstraße 171;;Wien;1020;2;10;; An die WEG 1020 Wien, Wehlistraße 152/Engerthstraße 171   
Schiansky;Wehlistraße 154;;Wien;1020;2;10;; An die WEG 1020 Wien, Wehlistraße 154   
Buwog FM;Wehlistraße 27b;;Wien;1200;20;7;;IMMOFINANZ Alpha Immobilien Vermietungs Gesellschaft mbH   
Slawik;Weidlinger Straße 49/1-4;;Klosterneuburg Weidling;3400;;05 11;Fr. Panev Slavica 1/5, 02243/33875;WEG  Weidlinger Straße 49/1-4 3400 Klosterneuburg
Genc;Weidlingerstraße 4;;Klosterneuburg;3400;0;nz;;Hausinhabung des Hauses  Weidlingerstraße 4 3400 Klosterneuburg
Schönere Zukunft;Weidmanngasse 25;;Wien;1170;17;nz;Fr. Schumpeter, ;WEG  Weidmanngasse 25 1170 Wien
Bahr;Weimarerstraße 87;;Wien;1190;19;3;;    
Katzenberger;Weinbergstraße 4;;Gerasdorf;2201;0;11;;    
;Weindorfergasse 10;;Wien;1130;13;nz;;    
Schönere Zukunft;Weinrotherg. 31;;Wien;1130;13;05 11;Nein, ;WEG  Weinrothergasse 31 1130 Wien
Schönere Zukunft;Weinrothergasse 33;;Wien;1130;13;05 11;Nein, ;WEG  Weinrothergasse 33 1130 Wien
Sterzer;Weintraubengasse 14;;Wien;1020;2;nz;;An die HI des Hauses  Weintraubengasse 14 1020 Wien
PCC;Weisselgasse 24;;Wien;1210;21;04 10;;    
Resag Home;Weißgerberlände 44-46;;Wien;1030;3;nz;;HI des Hauses  Weißgerberlände 44-46 1030 Wien
Resag Home;Weißgerberlände 52;;Wien;1030;3;nz;; HI des Hauses Weißgerberlände 52 1030 Wien
proVentus;Weitlofgasse 17;;Wien;1180;18;9;;Hausinhabung    
HV Dr. Wagner;Welschgasse 1;;Wien;1230;23;05 11;Nein, ;Dr. W.W.Donath    
Resag Business;Werndlgasse 2/Brünnerstraße 42;;Wien;1210;21;4;;An die WEG des Hauses  Werndlgasse 2/Brünnerstraße 42  
Premium;Westbahnstraße 11-13;;Wien;1070;7;nz;; Premium Westbahnstraße 11-13 GmbH & Co KG   
Schönere Zukunft1;Weyrerstraße 16/Stiege 1;;Waidhofen/Ybbs;3340;;nz;Fr. Tutkur, ;    
Schönere Zukunft1;Weyrerstraße 16/Stiege 2+3;;Waidhofen/Ybbs;3340;;nz;Fr. Tutkur, ;    
Schönere Zukunft1;Weyrerstraße 21;;Waidhofen/Ybbs;3340;;nz;Mandzuka Admira, ?;    
Buwog FM;Weyringergasse 1-5;;Wien;1040;4;4;;Immofinanz Enodia Realitäten Vermietungsges.m.b.H    
Energeia;Weyringergasse 38;;Wien;1040;4;nz;;WEG 1040 Wien, Weyringergasse 38    
Resag Home;Weyringerstraße 33-35;;Wien;1040;4;9;;WEG  Weyringergasse 33-35 1080 Wien
Palmers;Wickenburggasse 21;;Wien;1080;8;05 11;;Palmers AG    
Örag;Wickenburggasse 26;;Wien;1080;8;nz;; Wüstenrot - Versicherungs AG   
IMV;Wickenburggasse 4;;Wien;1080;8;6;Fr. Mikla, 01/8920107;Ärztekammer für Steiermark    
IS Immobilien;Wickenburggasse 7;;Wien;1080;8;3;;Miteigentümergemeinschaft  Wickenburggasse 7 1090 Wien
Resag Home;Wiedner Gürtel 62;;Wien;1040;4;7;;HI des Hauses  Wiedner Gürtel 62 1040 Wien
Resag Home;Wiedner Hauptstraße 18;;Wien;1040;4;6;; HI des Hauses Wiedner Hauptstraße 18 1040 Wien
IS Immobilien;Wiedner Hauptstraße 62;;Wien;1050;5;9;; Miteigentümergemeinschaft Wiedner Hauptstraße 62 1050 Wien
Buwog FM;Wiedner Hauptstraße 68;;Wien;1040;4;6;;Immofinanz Enodia Realitäten Vermietungs GmbH    
Örag;Wiedner Hauptstraße 76;;Wien;1040;4;5;;Edeltraud Lampe GmbH NfG KG    
